XuatXu,TinhTrang,DongXe,SoKmDaDi,MauNgoaiThat,MauNoiThat,SoCua,SoChoNgoi,HopSo,DanDong,Hang,Grade,NamSanXuat,LoaiDongCo,DungTich,Gia
0,1,5,100000,4,4,4,5,1,3,2,36,2013,1,2,465
0,1,3,40000,5,2,5,5,1,3,6,176,2021,1,2,620
1,1,6,0,2,5,4,5,1,1,4,8,2019,2,2,690
0,1,5,60000,2,4,4,5,1,3,2,36,2017,1,1.8,522
1,0,5,0,2,2,4,5,1,3,3,61,2023,1,1.5,1319
1,1,9,8000,5,2,2,4,1,4,4,252,2020,1,2.3,3600
0,1,5,20000,1,4,4,5,1,4,7,39,2020,1,3,3299
1,0,5,0,5,2,4,5,1,3,1,114,2022,1,1,545
0,1,7,21000,4,1,5,5,1,3,9,70,2020,1,1.25,410
1,1,5,41000,6,2,4,5,1,4,1,81,2015,1,2,835
0,1,5,120000,1,1,4,5,1,3,6,24,2018,1,1.4,460
0,1,5,50000,1,2,4,5,1,3,3,18,2018,1,1.5,450
0,1,2,50000,1,5,5,5,1,3,8,38,2018,1,2.5,725
0,0,5,0,1,6,4,5,0,3,9,77,2023,1,1.4,414
1,1,2,170000,2,3,5,8,1,1,2,7,2017,1,2.7,780
0,1,4,76000,4,4,5,7,1,3,9,204,2018,2,2.2,835
1,1,6,52000,1,4,4,5,0,4,4,8,2018,2,2.2,505
0,1,3,0,1,6,5,8,0,4,2,3,2014,1,2,288
1,1,5,74000,1,2,4,5,1,3,3,43,2018,1,1.8,535
0,0,5,0,2,2,4,5,1,4,1,93,2022,1,2,1349
1,1,5,30000,1,4,4,5,1,4,1,58,2018,1,3,3560
0,1,5,11000,2,2,4,5,1,3,9,99,2022,1,2,845
0,0,5,0,1,2,4,5,1,4,1,93,2022,1,2,1369
0,1,5,200000,2,2,4,5,1,4,1,93,2005,1,2,198
0,0,5,0,1,2,4,5,1,4,1,93,2022,1,2,1354
1,1,6,85000,3,2,4,5,1,4,4,8,2015,2,2.2,435
0,0,5,0,2,2,4,5,1,4,1,93,2022,1,2,1539
0,1,3,19000,5,2,5,5,1,3,1,68,2021,1,1.6,995
0,0,5,0,2,2,4,5,1,4,1,93,2022,1,2,1659
1,1,2,52000,2,2,5,7,0,3,5,15,2020,1,1.5,505
1,1,5,69000,4,2,4,5,1,3,5,55,2021,1,1.2,385
0,0,5,0,1,2,4,5,1,4,1,93,2022,1,2,1649
1,1,2,30000,1,2,5,7,1,2,7,85,2020,1,3,3390
0,1,2,212000,3,4,5,8,0,4,2,7,2011,2,2.5,479
0,1,5,42000,1,2,4,5,1,3,8,23,2019,1,1.5,575
0,1,2,140000,2,2,5,5,1,1,4,225,2010,1,2.3,298
0,0,5,0,6,2,4,5,1,4,1,93,2022,1,2,1674
0,1,5,40000,1,2,4,5,1,3,8,23,2021,1,1.5,633
1,1,5,90000,1,2,4,5,1,3,1,257,2010,1,2,285
1,1,6,60000,1,6,4,5,1,4,4,8,2017,2,2.2,540
0,1,5,36000,6,2,4,5,1,3,8,23,2018,1,1.5,510
0,1,3,0,3,4,5,8,0,4,2,3,2008,1,2,248
1,0,5,0,1,3,4,5,1,2,1,153,2020,1,3,548
0,1,5,90000,1,2,4,5,1,3,8,23,2018,1,1.5,498
0,1,3,42000,2,3,5,5,1,3,6,176,2018,1,2,565
1,1,5,26000,2,3,4,5,1,4,1,58,2018,1,3,3390
1,1,5,900,4,2,4,5,1,3,1,272,2022,1,1.5,560
1,1,2,0,6,2,5,7,1,4,4,12,2020,2,2,970
0,1,5,10000,2,3,4,5,1,4,7,78,2017,1,2,1300
1,1,2,1,2,4,5,7,1,4,2,230,2019,1,1.5,570
0,0,5,0,1,3,4,5,1,4,1,81,2022,1,2,249
0,1,5,67000,2,2,4,5,1,4,7,78,2013,1,3,970
0,1,5,0,5,2,4,5,1,3,8,63,2016,1,2.5,525
0,0,5,0,6,3,4,5,1,4,1,81,2022,1,2,249
0,1,3,1300,6,4,5,5,1,3,1,80,2022,3,0.1,430
0,1,2,40000,2,2,5,5,1,3,4,179,2019,1,1.5,540
0,0,5,0,2,3,4,5,1,4,1,81,2022,1,2,249
1,1,6,15000,1,2,4,5,1,1,4,8,2021,2,2,765
1,1,2,90000,6,3,5,5,1,2,1,378,2011,1,3.2,950
1,1,6,15000,1,2,4,5,1,1,4,8,2021,2,2,765
0,0,5,0,6,3,4,5,1,4,1,81,2022,1,2,2559
1,1,2,78000,2,2,5,7,1,1,4,12,2019,2,2,965
0,0,5,0,1,2,4,5,1,3,6,29,2022,1,1.25,415
1,1,2,150000,2,4,5,7,1,1,2,10,2010,1,4,1190
0,1,5,14000,1,3,5,5,1,4,1,59,2022,1,2,699
1,0,5,0,4,2,4,5,1,4,1,81,2022,1,2,3219
0,1,2,47000,5,3,5,7,1,2,1,60,2020,1,2,920
1,0,2,0,4,1,5,5,1,2,1,42,2022,1,2,969
1,0,2,0,1,2,5,5,1,2,1,42,2022,1,2,969
0,1,2,50000,1,2,5,5,0,3,4,179,2018,1,1.5,395
0,1,5,50000,5,4,4,5,1,3,6,30,2019,1,2,545
1,0,2,0,1,2,5,5,1,2,1,89,2022,1,2,3649
0,1,5,61000,1,4,4,5,1,3,2,11,2020,1,1.5,530
0,1,5,100000,3,2,4,5,1,3,3,43,2007,1,2,295
0,1,5,36000,1,6,4,5,1,3,9,105,2019,1,2,579
1,0,9,0,1,3,4,4,1,4,1,256,2022,1,2,3159
1,0,9,0,6,2,4,4,1,4,1,256,2022,1,2,3259
1,1,6,15000,1,2,4,5,1,1,4,8,2021,2,2,765
1,1,6,12000,2,4,4,5,1,1,1,157,2013,2,2.5,345
0,0,2,0,2,5,5,5,1,4,1,186,2022,1,2,259
0,1,2,8879,4,2,5,5,1,3,4,179,2019,1,1.5,520
0,0,2,0,6,3,5,5,1,2,1,186,2022,1,2,2329
1,1,2,19000,1,2,5,7,1,4,4,12,2021,2,2,137
0,0,2,0,2,3,5,5,1,2,1,236,2022,1,3,3869
0,1,2,30000,6,4,5,5,1,4,7,22,2020,1,2,1450
0,1,2,55000,1,4,5,7,1,3,9,240,2018,1,2,488
0,1,5,35000,5,5,4,5,1,3,9,105,2021,1,2,595
0,1,5,78400,4,2,4,5,1,3,8,23,2016,1,1.5,470
0,1,5,6,5,2,4,5,1,3,8,23,2019,1,1.5,545
1,1,5,150000,3,3,4,5,1,3,1,194,2011,1,1.6,222
1,1,3,80000,4,1,5,5,1,3,6,26,2015,1,2,645
1,1,3,80000,4,1,5,5,1,3,6,26,2016,1,2,675
0,1,5,69000,6,2,4,5,1,3,8,63,2018,1,2,645
0,1,3,82000,3,3,5,7,1,3,9,184,2009,1,2,293
0,1,5,58000,3,2,4,5,1,3,3,43,2014,1,2,430
0,1,5,98689,1,2,4,5,1,4,7,20,2011,1,1.8,415
0,1,5,0,1,2,4,5,1,3,3,18,2021,1,1.5,525
0,1,2,11000,1,2,5,7,1,3,8,47,2021,1,2.5,830
1,1,2,63000,3,1,5,7,0,3,5,15,2020,1,1.5,465
1,1,2,45678,4,3,5,8,0,4,2,7,2018,2,2.4,698
0,1,3,117000,3,1,5,8,0,4,2,3,2008,1,2,248
0,1,2,32000,1,4,5,7,0,3,9,240,2018,1,2,445
1,1,5,120000,3,6,4,5,0,3,6,29,2015,1,1.25,250
1,0,6,0,5,2,4,5,1,1,4,8,2023,2,2,1300
1,1,5,0,1,2,4,5,0,3,3,61,1995,1,2.2,140
0,1,5,13000,5,4,4,5,1,3,6,24,2021,1,1.4,515
0,0,6,0,4,3,4,5,1,1,4,8,2023,2,2,972
1,0,2,0,1,2,5,7,1,3,1,57,2022,1,1.5,530
0,0,5,0,1,6,4,5,1,3,9,77,2023,1,1.4,434
0,1,5,40000,2,2,4,5,1,3,3,18,2020,1,1.5,480
0,0,5,0,1,2,4,5,1,3,9,97,2023,1,1.6,634
0,0,3,0,5,4,5,5,1,3,1,68,2022,1,1.6,1143
0,1,2,25000,4,3,5,7,1,3,5,14,2020,1,2,780
0,0,2,0,4,2,5,7,1,3,9,184,2023,1,1.5,659
0,1,5,0,2,2,4,5,1,3,8,63,2015,1,2.5,525
0,1,2,28000,6,2,5,5,1,3,4,179,2020,1,1.5,568
0,1,3,79000,3,3,5,8,0,4,2,3,2019,1,2,570
0,0,2,0,2,2,5,7,0,3,9,184,2023,1,1.5,619
0,1,2,50000,6,2,5,5,1,3,8,38,2018,1,2,710
0,1,5,32000,1,2,4,5,1,3,3,18,2019,1,1.5,749
0,1,5,30000,5,4,4,5,1,4,7,20,2019,1,2,1290
0,1,3,110000,4,2,5,7,1,3,9,184,2011,1,2,299
1,1,7,40889,1,2,5,5,1,3,2,13,2017,1,1.5,475
0,0,2,0,1,2,5,7,1,3,9,184,2023,1,1.4,799
0,1,5,0,3,1,4,5,0,3,2,11,2009,1,1.5,148
0,1,5,70000,1,2,4,5,1,3,3,18,2020,1,1.5,515
1,1,5,92000,1,5,4,5,1,4,1,81,2014,1,2,900
0,1,7,46000,1,2,5,5,1,3,4,150,2015,1,1,359
0,1,5,0,6,2,4,5,0,3,2,11,2011,1,1.5,160
0,1,2,10000,4,2,5,8,0,4,2,7,2016,2,2.5,655
0,1,2,30000,6,3,5,5,1,2,7,22,2019,1,2,1525
0,0,4,0,1,4,5,8,1,3,9,45,2023,2,2.2,1289
1,0,2,0,6,3,5,5,1,3,2,4,2022,1,1.8,786
0,1,5,68000,4,5,4,5,1,3,3,43,2011,1,1.8,369
0,0,3,0,2,2,5,5,1,3,1,68,2022,1,1.6,1134
0,0,5,0,1,1,4,5,0,3,9,77,2023,1,1.4,384
0,1,2,50000,1,2,5,7,1,2,6,25,2020,1,2.4,860
0,1,5,26000,1,1,4,5,1,3,2,11,2020,1,1.5,520
0,0,2,0,1,2,5,7,1,2,9,66,2023,1,2.5,1229
0,1,5,0,1,1,4,5,0,3,1,207,2002,1,1.6,46
0,1,2,16000,1,4,5,7,1,2,9,66,2021,2,2.2,1145
0,1,2,90000,4,5,5,7,0,3,1,167,2007,1,2.4,198
0,0,2,0,4,2,5,7,1,3,9,184,2023,1,1.5,659
0,1,7,430000,1,2,5,5,1,3,6,29,2020,1,1.25,389
0,1,5,0,5,6,4,5,1,3,9,313,2019,1,2.4,699
0,1,5,0,1,4,4,5,1,3,2,11,2022,1,1.5,530
1,1,7,27000,5,4,4,5,1,3,2,13,2019,1,1.5,585
0,1,2,3800,2,4,5,5,1,4,7,22,2022,1,2,1680
0,1,2,20000,6,2,5,5,1,3,8,38,2018,1,2.5,718
0,1,5,0,6,2,4,5,1,3,8,23,2022,1,1.5,645
0,1,3,0,4,1,5,8,0,4,2,3,2018,1,2,500
1,1,2,5700,2,2,5,7,1,1,2,10,2022,1,2.7,380
0,1,5,40000,1,2,4,5,1,3,3,18,2019,1,1.5,440
0,1,5,35000,5,5,4,5,1,3,9,105,2021,1,2,595
1,1,2,80000,1,2,5,7,1,1,2,10,2014,1,2.7,1360
1,1,6,20000,1,6,4,5,1,4,4,8,2021,2,2.2,619
0,1,5,0,6,4,4,5,1,4,7,39,2018,1,3,390
1,1,7,79000,3,5,5,5,0,3,1,154,2008,1,0.8,105
0,1,5,90000,1,1,4,5,0,3,6,24,2019,1,1.4,390
0,1,3,64000,2,1,5,7,0,3,9,184,2016,1,2,350
0,1,7,5000,5,5,5,5,1,3,9,70,2021,1,1.25,419
1,1,5,10000,1,4,4,5,1,3,1,139,2017,1,2.5,1750
0,1,5,0,2,1,4,5,0,4,7,78,1999,1,2.4,105
0,1,5,150000,4,5,4,5,1,3,3,43,2007,1,2,255
1,1,2,40000,1,3,5,5,1,2,1,143,2020,1,2,1950
0,1,5,80000,1,2,4,5,1,4,7,20,2012,1,3,550
1,1,2,69999,2,2,5,5,1,2,1,113,2010,1,3.5,199
0,1,3,33500,1,3,5,8,1,4,2,3,2018,1,2,650
0,1,3,23000,1,2,5,5,1,3,9,62,2021,1,1.6,678
0,1,2,60000,4,2,5,5,1,3,8,38,2015,1,2,555
1,1,7,42000,1,2,5,5,1,3,2,37,2019,1,1.2,320
0,1,5,20000,6,2,4,5,1,3,8,23,2021,1,1.5,640
0,1,5,0,3,1,4,5,0,3,2,36,2008,1,1.8,265
1,0,2,0,1,3,5,5,1,3,2,4,2023,4,1.8,955
0,1,3,95000,3,3,5,8,0,4,2,3,2017,1,2,525
0,1,5,52000,5,2,4,5,1,3,8,23,2019,1,1.5,545
0,1,5,50,1,2,4,5,1,4,7,78,2022,1,2,399
1,1,2,1494,2,1,5,5,1,3,2,4,2022,4,1.8,925
0,1,2,10000,6,2,5,5,1,3,8,38,2021,1,2,805
0,1,3,0,3,1,5,8,0,4,2,3,2009,1,2,279
0,1,6,26000,4,2,4,5,1,1,4,8,2021,2,2,780
0,0,5,0,1,2,4,5,1,4,7,78,2023,1,2,3209
1,1,2,6000,1,5,5,5,1,2,1,146,2021,1,3,4550
1,1,5,100000,6,5,4,5,0,3,8,315,1995,1,1.6,32
0,1,5,35000,1,4,4,5,1,3,2,36,2019,1,1.8,565
0,1,2,1066,4,5,5,8,0,4,4,12,2012,2,2.5,338
0,1,5,80000,1,4,4,5,1,3,9,105,2017,1,1.6,460
0,1,5,37000,1,3,5,5,1,4,1,59,2021,1,2,940
0,1,5,57000,1,2,4,5,1,4,7,20,2016,1,2,970
0,1,5,35000,5,2,4,5,1,3,9,105,2021,1,2,595
0,1,7,0,5,2,5,5,1,3,8,23,2019,1,1.5,550
1,1,2,0,3,3,5,5,1,3,2,4,2021,1,1.8,695
0,0,5,0,1,3,4,5,1,4,7,20,2023,1,1.5,1914
0,1,5,0,1,1,4,5,1,3,6,101,2013,1,1.6,280
0,1,5,67003,1,5,5,5,1,3,2,11,2017,1,1.5,375
0,1,3,30000,1,5,5,5,1,3,6,176,2019,1,2,580
0,1,5,0,3,1,4,5,1,4,7,20,2012,1,3,450
1,0,2,0,5,3,5,5,1,2,7,22,2022,1,2,3129
1,0,2,0,4,2,5,7,1,2,7,41,2023,1,2,2849
0,1,5,10000,2,4,4,5,1,3,2,115,2011,1,2.4,460
0,1,5,9086,2,4,5,5,1,3,1,197,2016,1,1.8,338
0,1,5,40000,5,6,4,5,1,3,9,105,2020,1,2,575
1,0,2,0,1,2,5,7,1,2,7,85,2023,1,3,4509
1,0,9,0,1,2,5,5,1,2,7,85,2023,1,3,4649
0,1,3,0,3,1,5,8,0,4,2,3,2013,1,2,275
0,1,2,56000,1,2,5,5,1,3,4,179,2018,1,1.5,475
1,1,2,16000,4,3,5,5,1,3,2,4,2020,1,1.8,750
0,1,5,30000,1,2,4,5,1,4,7,78,2018,1,2,1499
1,1,6,0,4,2,4,5,0,4,1,76,2016,2,2.5,395
0,1,4,0,2,4,5,7,1,3,9,204,2017,2,2.2,800
0,1,5,0,3,4,4,5,1,3,2,36,2011,1,1.8,395
1,1,2,26000,2,4,5,7,1,1,2,10,2021,1,2.7,2650
0,1,3,0,3,1,5,8,0,4,2,3,2008,1,2,175
1,1,7,0,4,2,5,5,0,3,9,70,2008,1,1,125
0,1,2,170000,4,1,5,8,0,4,4,12,2005,2,2.5,200
1,1,5,30000,1,2,4,5,1,3,2,115,2020,1,2.5,180
0,0,2,0,5,4,5,5,1,2,1,119,2022,3,0.2,187
0,1,5,37000,6,3,4,5,1,4,7,39,2018,1,3,2990
1,1,5,40000,1,4,4,5,1,4,1,93,2016,1,2,799
0,1,5,0,4,5,4,5,0,3,2,11,2016,1,1.3,285
0,0,2,0,2,2,5,7,1,3,9,184,2023,1,1.5,689
0,1,2,60000,4,2,5,5,1,3,4,179,2016,1,1.5,405
1,0,2,0,2,2,5,7,1,2,2,2,2023,1,3.4,4280
0,0,2,0,6,2,5,5,1,3,8,38,2023,1,2,808
1,1,2,53000,5,2,5,7,1,4,4,12,2020,2,2,939
0,1,5,9000,5,5,4,5,1,4,1,59,2022,1,2,665
0,1,7,8000,1,2,5,5,1,3,1,209,2022,1,1.4,365
1,1,5,138000,2,1,4,5,1,2,1,132,2004,1,4.2,285
1,1,2,20000,5,2,5,7,1,4,2,230,2020,1,1.5,555
1,1,2,98000,2,3,5,7,1,2,1,17,2017,1,2,2290
0,0,2,0,2,5,5,5,1,2,1,119,2022,3,0.2,907
0,1,5,50000,1,4,4,5,1,3,9,105,2018,1,1.6,505
1,1,2,84000,4,3,5,8,1,4,2,7,2019,1,2.7,840
0,1,2,175000,6,1,5,7,0,4,1,160,2003,2,2.3,120
1,1,7,0,4,2,5,5,1,3,3,249,2018,1,1.5,428
0,1,5,29000,1,4,4,5,1,4,7,20,2020,1,2,1350
0,0,3,0,2,4,5,5,1,3,1,80,2022,3,0.1,580
1,0,2,0,5,2,5,5,1,3,2,4,2023,1,1.8,860
0,1,2,70000,4,2,5,5,1,3,3,6,2015,1,2.4,628
0,1,2,18000,1,2,5,7,1,4,1,60,2022,1,2,870
1,1,6,80000,4,1,4,5,1,1,4,8,2018,2,2,640
0,1,2,50000,1,2,5,5,1,3,8,38,2018,1,2.5,738
0,1,5,49000,1,6,4,5,1,3,9,105,2020,1,2,595
0,1,4,69000,1,3,5,7,1,3,4,250,2020,1,2,900
1,1,7,48000,1,2,5,5,1,3,2,13,2016,1,1.5,479
0,1,2,112269,3,1,5,7,0,4,2,7,2014,2,2.5,565
1,1,2,29000,1,3,5,7,1,2,1,113,2019,1,3.5,3450
0,1,5,78000,3,5,4,5,0,3,2,11,2011,1,1.5,275
1,1,3,60000,2,6,5,5,1,3,6,28,2015,1,1.6,505
1,1,6,140000,1,6,4,5,1,4,4,8,2015,2,2.2,465
0,1,2,1600000,2,3,5,8,0,4,5,145,2005,1,2,120
0,1,5,46000,1,2,4,5,1,3,8,23,2018,1,1.5,520
0,1,2,1258,3,6,5,8,0,4,1,235,2009,2,2.5,189
0,1,5,36000,2,2,4,5,0,3,2,11,2021,1,1.5,440
0,1,2,50000,1,4,5,7,1,1,6,25,2017,2,2.2,796
1,1,2,86120,2,2,5,8,1,2,2,2,2014,1,4.6,2270
0,1,5,0,6,2,4,5,1,3,6,30,2019,1,2,540
1,1,5,73000,4,3,4,5,1,4,1,81,2016,1,2,1479
1,1,5,86000,5,2,4,5,1,3,8,23,2009,1,2,260
1,1,2,58000,1,2,5,7,1,3,1,57,2020,1,1.5,495
0,1,3,0,5,2,5,5,1,3,6,176,2018,1,2,539
0,1,2,61000,2,3,5,5,1,2,7,22,2018,1,2,1290
1,1,2,5667,4,2,5,7,1,4,2,230,2021,1,1.5,599
1,1,6,160000,4,2,4,5,1,1,5,50,2014,2,2.5,390
0,1,5,180000,6,4,4,5,0,3,2,168,2000,1,1.6,125
0,1,7,8,6,2,5,5,1,3,4,150,2012,1,1.6,234
1,1,7,45000,4,5,5,5,1,3,3,258,2020,1,1.2,420
1,1,7,69696,1,6,5,5,0,3,6,29,2017,1,1.25,234
0,1,2,124848,3,2,5,5,1,1,4,225,2009,1,2.3,255
1,1,2,14000,2,3,5,7,1,4,4,12,2022,2,2,1250
1,1,2,22000,1,3,5,5,1,3,2,4,2022,1,1.8,720
1,1,7,4000,1,3,5,5,1,3,3,258,2019,1,1.2,410
0,1,5,100000,3,2,4,5,1,3,9,242,2012,1,1.6,345
0,1,2,290000,4,5,5,7,0,1,5,138,2004,1,3,155
1,1,2,92000,2,3,5,8,1,2,2,2,2016,1,5.7,499
0,1,3,0,4,3,5,8,0,4,2,3,2017,1,2,535
0,1,2,90000,3,3,5,8,1,1,2,7,2009,1,2.7,365
1,1,6,106000,1,6,4,5,1,4,4,8,2016,2,2.2,465
0,1,5,40000,2,4,4,5,1,4,7,20,2019,1,1.5,179
0,1,5,13000,1,2,4,5,1,4,7,39,2020,1,3,3990
0,1,2,60000,6,2,5,5,1,3,8,38,2018,1,2.5,780
1,1,5,53000,1,4,4,5,1,4,1,93,2016,1,2,795
1,1,2,20000,2,4,5,7,1,1,2,10,2020,1,2.7,2530
1,1,2,110000,2,4,5,7,1,2,1,165,2009,1,4.7,950
1,1,2,48000,2,2,5,7,1,4,4,12,2021,2,2,920
1,1,6,44000,3,2,4,5,1,1,5,50,2020,2,2.4,739
1,1,2,20000,2,4,5,7,1,1,2,10,2020,1,2.7,2550
0,1,5,120000,2,5,4,5,1,3,1,287,2016,1,1.5,430
0,1,7,48000,1,5,5,5,1,3,9,70,2018,1,1.25,330
0,1,7,45678,5,6,5,5,1,3,9,70,2018,1,1.25,336
0,0,5,0,4,2,4,5,0,3,2,11,2023,1,1.5,489
0,0,5,0,1,4,4,5,1,3,2,11,2023,1,1.5,542
1,0,2,0,2,2,5,5,1,3,2,4,2023,4,1.8,936
0,0,3,0,1,3,5,8,0,4,2,3,2023,1,2,755
0,0,2,0,4,5,5,7,0,4,2,7,2023,2,2.4,126
1,0,5,0,2,2,4,5,1,3,2,36,2023,1,1.8,719
0,0,5,0,5,4,4,5,1,3,2,11,2023,1,1.5,592
0,0,2,0,1,2,5,7,1,4,2,7,2023,2,2.4,1118
0,0,2,0,2,2,5,7,1,3,2,127,2023,1,1.5,698
0,1,5,56000,1,2,4,5,1,3,8,23,2017,1,1.5,500
0,1,2,8899,1,2,5,5,1,2,7,22,2022,1,2,2369
0,1,5,120000,4,2,5,5,1,4,7,20,2010,1,1.8,330
1,1,2,80000,3,2,5,7,1,3,6,25,2009,2,2,415
0,1,2,67000,1,3,5,5,1,2,7,22,2017,1,2,1300
1,1,5,28000,4,2,4,5,1,3,3,43,2019,1,1.5,698
0,1,3,86,4,1,5,8,0,4,2,3,2006,1,2,256
0,1,2,868686,4,2,5,7,0,1,5,138,2005,1,3,179
1,1,5,97000,2,4,4,5,1,3,1,290,2008,1,1.6,450
0,1,5,127890,2,4,4,5,1,3,3,43,2006,1,2,250
1,1,3,124567,2,2,5,7,0,3,9,184,2007,2,2,250
0,1,5,150000,2,4,4,5,0,3,1,180,2011,1,1.5,148
0,0,3,0,6,3,5,5,1,2,9,170,2023,1,1.6,189
1,1,6,45000,1,2,4,5,1,1,4,8,2019,2,2,689
1,1,4,0,1,4,5,2,1,3,9,70,2015,1,1,246
1,1,2,0,4,2,5,5,1,1,1,131,2008,1,2.5,298
1,1,7,0,3,2,5,5,0,3,6,263,2010,1,1.1,135
0,1,2,43000,1,2,5,7,1,4,2,7,2020,2,2.4,960
0,0,3,0,6,3,5,5,1,2,9,170,2023,1,1.6,189
1,1,7,130000,5,5,5,5,1,3,9,70,2011,1,1,279
0,1,5,30000,6,3,4,5,1,4,1,59,2021,1,2,680
0,1,7,0,1,2,5,5,1,3,6,29,2018,1,1.25,375
1,1,2,0,1,2,5,7,1,3,5,15,2020,1,1.5,569
0,1,5,82000,4,2,4,5,1,3,3,18,2016,1,1.5,400
1,1,2,140000,6,2,5,5,1,1,1,326,2007,1,1.5,300
0,0,7,0,1,2,5,5,1,3,9,70,2022,1,1.25,384
1,1,3,60000,2,4,5,5,1,3,6,28,2015,1,1.6,515
0,1,5,90000,5,4,4,5,1,3,4,182,2014,1,2,418
0,1,3,0,1,4,5,5,1,3,9,62,2021,1,1.4,728
1,1,2,0,3,2,5,7,1,2,1,216,2018,2,2.5,710
0,1,5,99000,2,2,4,5,1,3,2,115,2013,1,2.5,595
1,1,7,60000,1,6,5,5,0,3,6,29,2014,1,1,230
0,1,2,90000,2,4,5,5,1,2,7,22,2018,1,2,1490
0,1,2,28000,1,4,5,7,1,2,9,66,2021,2,2.2,1129
1,1,2,15000,1,3,5,5,1,3,2,4,2021,1,1.8,775
0,1,5,10920,2,2,4,5,1,3,2,36,2021,1,1.8,730
1,1,6,26000,5,2,4,5,1,1,4,8,2021,2,2,1335
0,0,5,0,5,2,4,5,1,3,3,18,2023,1,1.5,497
1,1,2,112323,4,4,5,7,1,3,6,25,2011,1,2.4,450
0,0,5,0,1,2,4,5,1,4,7,20,2022,1,2,290
1,1,2,150000,4,1,5,5,0,1,5,138,2009,1,3,238
1,1,3,89900,4,1,5,5,1,2,2,147,2009,1,2.7,570
1,1,6,11000,4,2,4,5,1,1,8,100,2013,2,3.2,360
0,1,5,56000,4,4,4,5,1,3,6,24,2018,1,1.4,438
1,1,5,12000,1,4,4,5,1,4,1,81,2010,1,2.5,508
1,1,2,46000,2,6,5,5,1,2,1,120,2014,2,3,3399
1,0,6,0,4,2,4,5,1,1,1,157,2022,2,2.3,835
0,1,2,0,2,3,5,5,1,4,7,22,2019,1,2,1390
1,1,6,70000,6,1,4,5,1,4,1,157,2019,2,2.5,510
1,1,6,110000,4,6,4,5,0,1,5,50,2013,2,2.5,315
1,1,6,51372,4,2,4,5,1,1,4,8,2019,2,2,690
1,1,2,90000,1,2,5,5,1,2,1,122,2012,1,2,799
0,1,5,69000,3,2,5,5,1,3,4,182,2011,1,2,318
1,1,2,60000,1,2,5,7,1,4,4,12,2019,2,2,960
1,0,6,0,2,2,4,5,1,1,1,157,2022,2,2.3,845
0,1,5,50000,1,2,4,5,1,3,8,63,2019,1,2,635
0,1,3,32000,1,4,5,5,1,3,6,26,2020,2,2,835
1,1,6,2000,1,4,4,5,1,4,5,50,2022,2,2.4,624
1,1,5,130000,2,4,4,5,1,3,2,13,2008,1,1.3,295
0,0,5,0,1,2,4,5,1,4,7,78,2023,1,2,2540
0,1,3,0,4,3,5,8,0,4,2,3,2020,1,2,675
0,1,5,0,2,2,4,5,1,4,7,20,2009,1,2.5,315
0,1,5,90000,1,2,4,5,1,3,1,180,2018,1,1.4,330
0,1,5,38000,5,4,4,5,0,3,6,24,2022,1,1.4,438
0,1,7,90000,4,2,5,5,1,3,8,23,2016,1,1.5,420
0,0,3,0,6,2,5,5,1,3,9,62,2023,1,1.4,619
0,1,3,65000,4,2,5,8,0,4,2,3,2019,1,2,585
0,1,5,68448,2,4,4,5,1,4,7,78,2018,1,2,1200
0,0,2,0,6,2,5,7,1,3,3,6,2023,1,1.5,928
1,0,6,0,1,2,4,5,1,1,1,157,2022,2,2.3,846
0,1,2,12000,5,3,5,7,1,2,6,25,2022,1,2.5,1155
1,1,2,0,1,3,5,5,1,2,1,106,2014,1,2,725
1,1,5,16000,1,2,4,5,1,3,3,43,2021,1,1.8,670
0,1,5,15000,1,6,4,5,1,3,9,97,2022,1,1.6,665
0,1,2,40000,4,3,5,5,1,2,7,22,2017,1,2,1450
0,1,5,75000,1,2,4,5,1,4,7,78,2017,1,2,1400
0,1,5,0,1,2,4,5,1,3,8,23,2022,1,1.5,645
0,1,7,10000,4,5,5,5,1,3,9,70,2011,1,1.1,193
0,1,5,110000,6,5,4,5,1,3,2,115,2010,1,2.4,400
0,1,7,0,6,2,5,5,1,3,9,70,2010,1,1.1,196
0,1,5,0,6,3,4,5,1,4,7,20,2020,1,2,1380
0,1,5,10000,1,4,4,5,1,3,9,97,2022,1,1.6,605
1,1,2,28800,5,2,5,5,1,3,2,4,2020,1,1.8,795
0,1,5,59000,1,2,4,5,1,3,8,63,2015,1,2,505
1,1,2,60000,1,4,5,7,1,3,5,15,2020,1,1.5,565
1,1,2,60000,1,3,5,5,1,2,1,54,2014,1,3,1950
0,1,3,18000,1,4,5,5,1,3,6,26,2020,1,2,755
1,1,7,68000,5,2,5,5,1,3,2,13,2012,1,1.5,320
1,0,3,0,1,2,5,5,1,3,3,175,2023,1,1.5,846
1,1,5,60000,1,4,4,5,1,3,9,208,2016,1,1.4,389
0,1,5,57000,4,4,4,5,1,3,6,24,2018,1,1.4,445
0,1,2,10007,2,2,5,7,1,4,1,60,2022,1,2,850
1,1,2,77600,2,6,5,5,1,2,1,130,2011,1,3.6,1450
1,1,2,0,2,4,5,7,1,2,1,165,2007,1,4.7,835
1,1,5,10000,2,4,4,5,1,3,2,13,2008,1,1.3,290
1,1,7,0,4,2,5,5,1,3,2,13,2015,1,1.5,435
0,1,3,20000,2,2,5,5,1,3,6,176,2021,1,2,561
